En el contexto de SSOO. ¿a qué se refiere el concepto de multiprogramación?,Alojamiento de varios programas en memoria. Si estos programas se ejecutarán concurrentemente se habla de multitarea
En el contexto de SSOO. ¿qué es un algortimo de planificación apropiativo?,Aquel que expulsa de la CPU al proceso actual cuando llega un mejor candidato según su política
En el ambito de la seguridad de SI. ¿que representan los indicadores RTO y RPO?,RPO --> Cantidad maxima aceptable de perdida de datos Es el tiempo entre la última copia de seguridad creada y el momento del desastre. RTO --> Cantidad máxima de tiempo tolerable necesario para que todos los sistemas críticos vuelvan a estar disponibles
¿Cual es el uso de flag IF dentro del registro de flags de la cpu?,Para poder igonar a las interrupciones consideradas enmascarables (cuando IF=0)
En el ambito de LVM. ¿qué representa un PE - Physical Extent?,El tamaño del bloque fisico que manejamos para los PV (por defecto 4MB)
¿Para que se usa el software Apache Kafka?,Middleware de integración de sistemas basado en intercambio de datos de acuerdo a patrones de mensajería (pub/subs)
¿Qué uso tiene la dirección IP 0.0.0.0?,Poder publicar un servicio en cualquiera de las IP's que tenga ese host
¿Para que se usa el codigo de respuesta http 304?,El servidor el indica al cliente que el recurso solicitado no ha sido modificado (Not Modified) NOTA: Para ello hay dos estrategias que se basan en el intercambio de una cabeceras opcion1) (primera peticion) Servidor envia el recurso con Last-Modified:Fecha y hora (siguientes peticiones) El cliente incluye If-Modified-Since con la fecha de modificación que tiene del recurso opcion2) (primera peticion) Servidor envia el recurso con ETag:valor (similar a un hash del recurso) (siguientes peticiones) El cliente incluye If-None-Match con el valor de ETag que tiene del recurso
¿Qué es un certificado x509v3 de tipo SAN?,Un certificado que viene con un campo de extensión llamado subjectAltName y que sirve para especificar otros nombres para los que el certificado también será valido
¿Cómo se aplicará el siguiente selector CSS? tag1 ~ tag2 { ... },Se aplicará para los tag2 que sean hermanos de tag1 en ese orden (primero debe aparecer tag1 y luego tag2. aunque no inmediatamente)
En el ambito de la seguridad. ¿que significa usar sal (salt) y pimienta (pepper)?,Si se almacena unicamente el hash de una password está se podría averiguar facilmente mediante ataques de diccionario y rainbow tables. Para proteger este hash se pueden añadir a la password dos cadenas antes de hacer el hash de la misma: * salt --> codigo aleatorio y unico para cada cuenta de usuario (no tiene porque ser secreto. al atacante ya no le sirve sus ficheros de hash generados) * pepper --> codigo aleatorio y que comparten todas las cuentas de usuario (este código si lo protege el sistema para que sea secreto) Conclusion: en la BBDD/Fichero se almacenará el login del usuario y el siguiente calculo --> hash (password+salt+pepper)
¿Qué información relevante incluye el perfil XAdES-A?,Incluye (sobre el formato XAdES-XL) una seríe de sellos de tiempo periodicos
¿En qué consisten las pruebas de aceptación? Productos,Son pruebas de caja negra orientadas a probar la funcionalidad/especificaciones/requisitos del sistema desde el punto de vista del usuario Ejemplos de productos--> Cucumber.Behat(php).Selenium.JBehave(java).Spock(java).JGiven(java) Alias: pruebas funcionales NOTA: Gherkin es un lenguaje (DSL) que nos sirve para definir en un lenguaje de alto nivel los distintos comportamientos/historias de usuario/escenarios NOTA: Las prueba alfa y beta son un tipo de pruebas de aceptacion
¿Qué significa la siguiente cabecera de respuesta? Access-Control-Allow-Origin: *,"Implica que el servidor al que le hemos enviado la request nos da permiso de acceso desde cualquier ""origin"" que vengamos Forma parte de la politica CORS y tipicamente se obtiene por parte del cliente mediante el verbo OPTIONS"
¿Quién se encarga de la emision de los certificados de cl@ve firma?,La DGP (Direccion General de Policia)
¿Con que campo se identifica el circuito virtual en Frame Relay?,DLCI. Tiene un sentido local (hacia el switch que te da servicio). Un puerto del switch puede multiplexar varios DLCI
¿Qué utilidad tiene el operador proyeccion del algebra relacional?,Seleccionar de una relacion ciertos atributos (filtrado vertical)
¿Para que nos sirve la herramienta wsimport de la JDK?,"Para la generación de las clases ""cliente"" de un servicio web dado (a partir de su WSDL)"
¿A que se refieren las unidades de CSS vh y vw?,Son unidades relativas al viewport (zona util de visualización). Una diferencia con el % es que este está referido al parent Su valor representa el porcentaje del viewport. Ej: height:50vh (altura del 50% respecto del viewport)
"¿Qué utilidad tiene la cabecera SMTP ""Received""?",Es una cabecera que incluye los distintos MTA por los que va pasando el mensaje. Nos sirven para poder trazar el envio
