¿Qué es un UUID y que formato tiene?,"Content Security Policy es una politica de seguridad basada en una cabecera http que el servidor envia al cliente para indicarle cuales son los dominios/origenes validos a la hora de acceder a scripts. imagenes. fuentes. css. etc Ej: Content-Security-Policy: ""default-src 'none'  script-src 'self' *.example.com  style-src 'self' img-src 'self' data: font-src 'self' fonts.google.com "" NOTA: self se refiere al mismo dominio al que te has conectado para acceder al site web"
¿En que consiste la politica de seguridad HTTP CSP?,"- PAP --> Envio del usuario y la contraseña en claro al servidor - Flujo en CHAP b.a) Cliente solicita acceso con el username b.b) El servidor el envia un código llamado ""reto/challenge"" b.c) El cliente envia respuesta al reto con un hash(password+codigo del reto) b.d) El servidor hace el hash internamente y si coincide con lo que le envia el cliente --> Ok"
Diferencia entre los metodos de autentication CHAP y PAP,RIPv1         RIPv2 Classful      Classless No VLSM       VLSM Broadcast     Multicast (224.0.0.9)
Diferencias entre RIPv1 y RIPv2,- Desde la maquina cliente se envia una solicitud al DNS resolver que tenga configurado (ej. /etc/resolv.conf) - El resolver interroga al Root DNS por la localización del servidor DNS que lleva los dominios .com - El resolver interroga al Top Level Domain (del .com) del paso b) por la localización del servidor DNS que lleve la zona acme.com - El resolver interroga al servidor DNS (autoritativo) del paso c) por su registro de tipo A www.acme.com
Flujo para resolver una peticion DNS cuando alguien introduce www.acme.com en el browser,NOTA: El paquete para montar un servidor DNS en Linux es BIND
Funciones de correspondencia de la memoria cache,"Tiene que ver con la forma de asignar/localizar un bloque de memoria dentro de la cache. Metodos: a) Directa. Aqui el bloque de memoria siempre estará en la misma posición en la cache. (se usa funcion hash) b) Completamente Asociativa. Aqui un bloque de memoria se puede ubicar en cualquier linea de cache (por eso hay que buscarlos en toda la tabla usando la etiqueta del bloque) c) Asociativa por conjunto. El conjunto se localiza de forma ""Directa"" y dentro del conjunto hay que buscar el bloque de forma ""Asociativa"""
¿Para que nos sirve el interface Serializable del paquete java.io?,"Es un interface que simplemente ""marca"" la clase (de hecho este interface no tiene metodos) Objetivo funcional: Especificar que los objetos de una determinada clase (Ej. class Factura implements Serializable) se van a poder guardar en disco o transferir por la red."
¿En que consiste la técnica de autoload en PHP?,"Es una tecnica a partir de PHP5 que le permite al desarrolador especificar donde están ubicadas las clases. con lo que evitamos la sentencia ""require"" con unos paths absolutos que daría como resultado con un codigo menos flexible a la hora de reorganizarlo en el futuro. NOTA: Se ha obsoletado la function __autoload($clase) en favor de otra llamada spl_autoload_register(""funcionDeCargaPersonalizada"")"
¿Qué diferencia existe entre la organización física y lógica del Active Directory? Elementos que la componen,Organizacion logica --> Domain. Tree. Forest. Organizational Unit y sus Objetos (group. user. ...) Organizacion fisica --> Controlador de Dominio. Sites. Subnets(dentro de un site) y Links (tiene que ver con la infraestructura y replicacion)
¿Que parámetros determinan el rendimiento de una memoria RAM?,* Frecuencia (Ej. DDR4 3200MHz) * Latencia(s) --> Son los tiempos de respuesta de la memoria ante una petición (lectura o escritura). NOTA: Aunque existen varias latencias se suele manejar la de CAS como medida para especificar la calidad de un modulo de un fabricante (ej CL16) EJERCICIOS DE SUBNETTING - Indicar direcciones de red y de broadcast para la siguiente subred 132.27.31.77/26 Direccion de red --> 132.27.31.64 Direccion de broadcast --> 132.27.31.127 - A un organismo se le ha asignado el nuevo direccionamiento 10.253.113.0/25 y como este tiene 8 departamentos independientes con necesidad de 10 IP cada uno. la submascara será de 28 bits. sabiendo esto. indique cual sería la direccion broadcast de la tercera subred Direccion de broadcast de la 3ª subred --> 10.253.113.47
¿En cuantos bloques /56s puedes dividir la siguiente direccion IPv6? 2001:0db8:3a49:3a49::/48,El /48 llegaría hasta 2001:0db8:3a49 y con un /56 tendriamos 8 bits (haciendo 56-48) para los nuevos bloques Con lo cual tendriamos un total de 256 bloques Los bloque serían desde 2001:0db8:3a49:0000::/56 hasta 2001:0db8:3a49:ff00::/56
En los métodos Agile ¿Que elementos tenemos para organizar el trabajo en un proyecto?,De mas general (a nivel funcional) a más especifica tendriamos lo siguiente: Tema --> Iniciativa --> Epica --> Historia de usuario --> Tarea
En JSF. ¿cual es el uso de los Backing Bean?,Dar soporte a la capa de presentación en dos aspectos principalmente: - Es donde se almacena la información que el usuario introduce por ej en un formulario - Sirve de enlace para que desde la vista podamos invocar a la logica de negocio
