¿Cada cuanto se tiene que realizar una auditoria según el ENS?,Según el articulo 34 del rd 3/2010 y su Anexo III de la siguiente forma y al menos cada dos años: * Sistema categoria BASICA --> No necesitan auditoria. solo una autoevaluacion (dará como resultado un distintivo de DECLARACION DE CONFORMIDAD) * Sistema categoria MEDIA o ALTA --> Auditoria formal (dará como resultado un distintivo de CERTIFICACION DE CONFORMIDAD) NOTA: Deberá realizarse una auditoria extraordinaria siempre que se produzcan modificaciones sustanciales en el sistema de información
¿Cual es el uso de los metodos wait() y notify() en Java?,"Sirven para poder ""ordenar"" el trabajo que los distintos Threads que hacen sobre recursos compartidos (objetos con metodos o bloques de codigo synchronized) Ej. en un esquema de Threads productores y consumidores. cuando un hilo consumidor observa que el objeto/buffer está vacio debería de ejecutar un wait() y cuando un hilo productor alimenta a ese objeto/buffer debería de hacer un notify() por si hubiera algun consumidor esperando"
¿Qué tipo de lenguaje es MDX? Productos,Es una extension de SQL para poder hacer consultas sobre cubos OLAP (esquemas multidimensionales)
En el contexto de arquitectura de computadoras. ¿diferencia entre modelo Von Neumann y Harvard?,La gran diferencia es la memoria en el modelo Von Neumann es unica. mientras que en el modelo Harvard es distinta para datos y para instrucciones
¿Para que sirve el servicio común de FIRe?,Servicio que se implanta en el organismo para poder ofrecer una solución integrada al ciudadano de firma local (con autofirma) y en la nube (cl@ve firma)
¿En que consiste un ataque de TearDrop?,Es un tipo de ataque de DoS que consiste en alterar la información de fragmentación de los paquetes IP
En el ambito de un CPD. ¿que se entiende por PUE?,Es una medida de la eficiencia energetica. basicamente el cociente entre la energia total consumida del datacenter y la consumida realmente por los equipos informaticos
¿Como podemos hacer para que un hipervinculo <a href=...> se abra en una nueva pestaña?,Con el valor predefinido _blank en el atributo target
En UML. ¿que diferencia fundamental existe entre las relaciones de agregación y composición?,"Son dos tipos de asociaciones entre objetos que representan relaciones continente/contenido o todo/parte La diferencia es que el ciclo de vida de las ""partes"" en la composicion está ligado al ""todo"""
¿En que consiste el api CDI de JEE?,"Es un API (en este caso con anotaciones como @Inject.@Named.@Scope.@Singleton.@Model.@Qualifier.@Stereotype) para que el contenedor sea el que nos ""solucione"" las dependencias entre las clases de las distintas capas (MVC por ej) de nuestra Arquitectura"
¿En que consiste el protocolo EAP?,Un framework de autenticacion (proporciona transporte. solo define mensajes) para el acceso a redes y que puede utilizar disintos metodos de autenticacion (ejemplos): * EAP-TLS (Requiere autenticacion mutua) * EAP-MD5 (Seguridad minima) * EAP-LEAP (Usa canal TLS con autenticacion mutua) * EAP-PSK (Clave compartida) * EAP-SIM (autenticacion basada en el intercambio de clave de sesion a partir de la SIM) * EAP-PEAPv0/EAP-MSCHAPv2 (Usa canal TLS son con certificado de servidor + credenciales (user+pass)) NOTA: Tiene que ir encapsulado en otro protocolo de alto nivel --> Ej. PPP.802.1X.etc En 802.1X (norma del IEEE para el control de acceso a red basada en puertos) se definen tres entidades: - Supplicant (Ej: Dispositivo cliente). - Authenticator (Ej AP Wifi) - Authentication Server (Ej: RADIUS) NOTA: EAPOL y EAPOW se refieren a EAP sobre LAN y EAP sobre Wireless. respectivamente.
¿Cual es la utilidad de la etiqueta ID3?,Almacenar metadatos del archivo multimedia (Album. Genero. Artista. Año. etc) --> Catalogación
En Linux. ¿como podemos averiguar el estado de un determinado servicio?,* En el sistema SysV    --> service httpd status * En el sistema SystemD --> systemctl status httpd.service * En el sistema upstart --> initctl status cups
¿Cual es la utilidad de la propiedad z-index en CSS?,Proporcionar una vision 3D de los elementos de nuestra página. con lo cual. podemos jugar con el eje z para colocar a unos objetos por delante de otros
¿En que consiste la arquitectura MEAN?,Es un arquitectura software que maneja información/tecnologias Javascript de extremo a extremo. Componentes: * Capa Front --> Angular * Capa Back --> NodeJS(runtime js) + Express(FrameWork js) * Capa de BBDD --> MongoDB(nosql documental en formato json)
¿Como opera el algoritmo de cifrado simetrico AES?,"* Divide a la información a cifrar en bloques fijos de 128 bits (a nivel logico son matrices de 4x4 bytes llamadas ""estados"") * Tiene tres tamaños de clave posibles: 128 bits. 192 bits y 256 bits (es simetrico. es decir. la misma clave se usa para cifrar y descifrar) (en funcion de la longitud elegida. el algortimo dará mas vueltas en un bucle en el que se realizan operaciones de permutación y transposición) NOTA: Está descrito en el estandar de EEUU FIPS 197"
¿Cual es la utilidad del comando STARTTLS?,Es una extensión para protocolos de texto plano (SMTP. LDAP. FTP. etc) para que una vez que iniciamos la comunicación por el puerto estandar del servicio (no seguro) podamos iniciar una sesión SSL/TLS
Un dispositivo de almacenamiento.dividido en bloques de 4KB.siendo la dirección de cada bloque de 64 bits.,Cada inodo contiene 12 punteros directos. 1 puntero indirecto simple y 1 puntero indirecto doble. Determinar el tamaño máximo aproximado de los ficheros. Con los punteros directos --> 12*4KB=48KB Con el puntero indirecto simple --> 512*4KB=2MB Con el puntero indirecto doble --> 512*512*4KB=2^9*2^9*2^2 KB=2^20 KByte=2^30 Bytes=1GByte (Solucion aprox.) NOTA: Lo más dificil del problema es darse cuenta de que un Bloque de datos = Bloque de Inidices con lo cual el numero de punteros de un Bloque de Indices (si cada puntero ocupa 64bits) son (4KB*8bits)/64bits = 512 entradas NOTA: Importante manejarse bien con operaciones con potencias en base 2 y con algunos valores como 1KB=2^10B. 1MB=2^20B. ...
Considere un computador de 32 bits que dispone de un sistema de memoria virtual que emplea páginas de 16 KB y tiene instalada una memoria principal de 1 GB. Indique de forma razonada:,- El formato de la dirección virtual Una Direccion Virtual/Logica tiene dos partes: nº pagina y desplazamiento(dentro de una pagina dada). Si el tamaño de una pagina son 16KB --> Los bits necesarios para el desplazamiento son 14 bits (ya que 2^14 Bytes = 16KB) El tamaño total de la Direccion Virtual son 32 bits (por la arq. del computador) con lo cual podemos deducir lo siguiente: Bits del nº pagina --> 32 bits-14 bits(del desplazamiento calculado anteriormente) = 18 bits Bits del desplazamiento --> 14 bits - El número máximo de páginas en este computador. Si tenemos 18 bits para nºs de pagina entonces tendremos 2^18 paginas posibles - El número de marcos de página de este computador. Si la memoria principal es de 1 GB = 2^30B y cada marco ocupa 16KB (por definición son del mismo tamaño que la pagina). tendremos 2^30/2^14=2^16 marcos de pagina - El tamaño del bloque que se transfiere entre disco y memoria principal cuando ocurre un fallo de página Se refiere al tamaño de una pagina (que es la unidad minima con la que trabajamos). es decir. 16KB - El elemento del computador que genera el fallo de página y quién lo trata. La MMU genera la excepción y la rutina de fallo de página del sistema operativo trata la excepción Calcular su recorrido en postorden (RESOLVEMOS EN LA SIGUIENTE CLASE) Solucion (Postorden) --> IBAEDLFCHJKMG
El recorrido en preorden de un determinado árbol binario es: GEAIBMCLDFKJH y en inorden IABEGLDCFMKHJ.,Es un codigo de 128 bits cuya intención es garantizar una unicidad bastante probable. Formato (digitos hexadecimal) --> 8(time_low) 4(time_mid) 4(time_hi) 4(clock_seq) 12(48 bit node id) NOTA: Existen varias versiones(5) de algoritmos de generacion: unos usan fecha/hora+mac. otros numero aleatorios. etc
