En el ambito de JEE. ¿Cual es el papel del api JTA y como se usa?,Es el API que le da forma al servicio de transacciones distribuidas. Las conexiones que se manejan en este tipo de servicios (que implementan el protocolo XA / two-phase commit) son de tipo javax.sql.XAConnection Se usan mediante el objeto principal de tipo UserTransaction (donde encontramos los metodos begin(). commit(). etc) Este objeto se encuentra siempre registrado en el arbol JNDI y podemos acceder al mismo de dos maneras: a) De forma explicita haciendo una busqueda JDNI con la clase InitialContext y su metodo lookup() b) Por medio de anotaciones (de las que resuelven dependencias) como @Resource (del API CDI)
En el ambito de las redes. ¿en que consiste la técnica de NAT?,Es una técnica que consiste en cambiar una dirección IP (ej privada) por otra dirección IP (publica) en el proceso de encaminamiento del trafico de red. Existen diferentes escenarios: a) IP Masquerade. Se traducen todas las IP privadas a la unica IP publica (dinamica) que tenemos b) SNAT o Source NAT. Se traducen todas las IP privadas a la unica IP publica (fija) que tenemos c) NAT Sobrecargado o PAT. En este caso el trafico entrante por un puerto a la IP publica se traduce a una IP Privada (y a un puerto que puede ser diferente)
¿Qué mecanismos existen para securizar cookies?,"Sintaxis general de la HTTP Header de respuesta: Set-Cookie: <name>=<value>[  <Max-Age>=<age>] [  expires=<date>][  domain=<domain_name>] [  path=<some_path>][  secure][  HttpOnly][ SameSite=Strict/Lax/None] Campos de seguridad: a) HttpOnly --> La cookie no será accesible por JavaScript b) Secure --> Es obligatorio que el tráfico sea HTTPS c) SameSite --> Protege contra ataques ""cross-site request forgery"""
En seguridad de la información ¿qué representan la siglas de la triada CIA?,A las dimensiones de la seguridad: Confidencialidad.Integridad y Disponibilidad
En el contexto de BBDD. ¿en que consiste un vista materializada?,"A una técnica para que el gestor de BBDD no tenga que estar recuperando los datos de la vista constantemente. Internamente se guarda la información una vez hecha la consulta en una ""tabla"" CREATE MATERIALIZED VIEW nombre_vista [TABLESPACE nombre_ts] [PARALELL (DEGREE n)] [BUILD {INMEDIATE|DEFERRED}] [REFRESH {FAST|COMPLETE|FORCE|NEVER}|{ON COMMIT|ON DEMAND|[START WITH fecha_inicio] NEXT intervalo}] [{ENABLE|DISABLE} QUERY REWRITE] AS SELECT ... FROM ... WHERE ..."
"¿Cúal es proposito de la plataforma ""cl@ve identificacion"" y como funciona?",Identificación de ciudadanos (españoles y europedos mediante el nodo eIDAS). Metodos: a) Con certificado electrónico o dni-e b) Sistemas de clave concertada (ocasional/PIN de la AEAT o permanente/USER-PASS del GISS) El resultado de los idP son tokens SAML
"¿Qué significan las expresiones xml ""bien formado"" y ""valido""?","a) ""Bien formado"" --> cumple reglas basicas de construcción de xml (cierre correcto de etiquetas. atributos. etc) b) ""Valido"" --> es conforme a una determinada gramática (DTD o XSD)"
¿Cuales son las tres subsedes que son accesibles desde la sede electrónica del PAG?,a) Subsede del Portal de Transparencia b) Subsede del Portal Funciona c) Subsede de las Administraciones Publicas
¿Para que nos sirve el servicio común de SIM?,Servicio común para el envio de avisos por: email. SMS y notificaciones PUSH
¿Qué son ActiveRecord. DataMapper y DAO?,Son patrones de diseño de la capa de persistencia. Alguno detalles: a) ActiveRecord (presente en Ruby on Rails y PHP/Laravel). En la propia clase de negocio está la logica de BBDD d) DataMapper y DAO (tenemos dos clases independientes para la logica de app y la de BBDD)
"¿Cual es la utilidad del ""<binding>"" en el documento WSDL?","Sirve para especificar el protocolo de transporte que vamos a usar para los mensajes SOAP (Ej <soap:binding style=""document"" transport=""http://schemas.xmlsoap.org/soap/http"" />)"
¿Qué diferencia hay entre una queue y un topic en el API JMS?,https://picodotdev.github.io/blog-bitix/2014/03/introduccion-y-ejemplo-sencillo-de-java-message-service-jms/
Según el estandar TIA-942. ¿cuales son los cuatro subsistemas que tiene que tener un CPD?,- Telecomunicaciones: Backbone. elementos activos. racks. patch panels. cableado horizontal. latiguillos. elementos redundantes. etc. - Arquitectura: Protección ignífuga y requerimientos NFPA 75. ubicación y construcción. control de acceso. CCTV. NOC (Centro Operativo). etc. - Sistema eléctrico: Número de accesos. cargas. redundancia de suministro. generadores. monitorización. sistemas de transferencia. EPO (Emergency Power Off – Parada de emergencia) y puesta a tierra. - Sistema mecánico: Climatización y refrigeración. tuberías. baterías de condensadores. HVAC. detección de incendios por agente limpio y por aspiración y detección de líquidos. NOTA: ver también las areas funcionales
¿Cual es el protocolo de transporte elegido por HTTP/3?,Sobre QUIC (Quick UDP Internet Connections)
¿Que diferencia fundamental tiene SNMPv3 frente a SNMPv2?,El modelo de seguridad que está basado en el uso de la Criptografia. A cada entidad se le asigna un EngineID Se manejan dos mecanismos de seguridad: * USM (User-based Security Model se usa para Autenticacion y cifrado de paquetes SNMPv3) * VACM (View-based Access Control Model se usa para implementar la Autorización sobre los objetos gestionados)
En el ambito de los sistemas distribuidos como por ej. NoSQL. ¿a que se refiere el concepto de Sharding?,Particionamiento horizontal de los datos --> se busca sobre todo escalabilidad
¿Cuales son los componentes principales del expediente electrónico y que función tiene la firma dentro del mismo?,Expediente electronico = Documentos + Indice + Firma + Metadatos La funcion de la firma es garantizar la integridad del indice y por tanto de los documentos (porque en el indice está el hash de cada documento entre otras cosas)
¿Qué certificados x509 están presentes en el e-DNI?,* Certificado de Componente (para el propio dispositivo) * Certificado de Firma (asociado al ciudadano) * Certificado de Autenticacion (asociado al ciudadano)
¿Qué objetivo tiene el servicio común SIA dentro de la administración?,Sistema de información en el que se centraliza el registro de todos los procedimientos que lleva cada organismo
Explique brevemente la utilidad del patrón Strategy,Estructurar en clases independientes las posibles implementaciones de un algoritmo dado
