¿Cuales son los metadatos minimos obligatorios según la NTI del documento electrónico?,Version NTI (URI) Identificador(Normalizado) Organo(DIR3) FechaCaptura(ISO 8601) Origen(0=Ciudadano.1=Administracion) EstadoElaboracion(Original.CopiaElectronicaAutentica....) NombreFormato(segun NTI Catalogo de Estandares) TipoDocumental(Resolucion.Acuerdo.Acta....) TipoFirma(CSV o segun formatos de NTI Politica de firma) -- si TipoFirma=CSV Valor CSV DefinicionGeneracionCSV(Orden o Resolucion que define la generación del CSV) -- si EstadoElaboracion=Copia electronica autentica con cambio de formato o Copia electronica parcial autentica IdentificadorDocumentoOrigen(Normalizado)
¿Cual es y donde se define el ciclo de vida de un Servlet?,Se define en el interface javax.servlet.Servlet mediante los metodos init(config). service(req.res) y destroy()
En .NET. ¿cual es el objetivo del Entity FrameWork?,Es un ORM. quiere decir que nos ofrece la funcionalidad de almacenar y recuperar objetos de una BBDD relacional sin tener que tratar con el SQL directamente
¿Para que nos sirve el comando de Linux iw?,"Configuración de interfaces wireless. Algunos usos: a) iw list (lista todos los dispositivos wireless con sus capacidades) b) iw dev wlan0 scan (escaneo de las redes disponibles a traves del interface wlan0) c) iw dev wlan0 link (estado del interface wlan0) d) iw wlan0 connect foo (conectar a la red con SSID ""foo"" si está abierta)"
Comandos mas importantes dentro del fichero Dockerfile,FROM (imagen base a partir de la cual vamos a generar la nuestra) COPY (copiar de ficheros desde el host/local a la imagen) ADD (similar a COPY pero soporta URL's y capacidades para descomprimir) RUN (se ejecuta cuando se está construyendo una imagen. tipico --> apt install ...) CMD (se ejecuta cuando el contenedor se inicia) ENTRYPOINT (establecer un ejecutable cuando arranque el contenedor) VOLUME (configurar volumenes para almacenamiento persistente) EXPOSE (indica puertos de escucha en el contenedor. pero no los publica realmente)
En que consiste el servicio comun de @firma?,Servicios Web con funcionales de firma y de validación de certificados usados por la propia administración
¿Cual es el uso del modificador transient en Java?,Le indica al sistema que ese atributo no se debe persistir/serializar cuando se guarden en disco objetos de esa clase (que tiene que implementar java.io.Serializable)
¿Qué diferencia hay entre un sistema de integración continua y uno de entrega continua?,Integracion Continua solo llega hasta los test y Entrega Continua hasta el despligue
¿Qué diferencia existe entre una plataforma PaaS y IaaS?,IaaS nos ofrece sobre todo recursos de maquina (virtual) y almacenamiento y PaaS nos ofrece plataformas de ejecucion finales (java. php. ...)
¿Qué tipo de productos tienen que ver con la filosifa IaC?,Los productos que se usan para automatizar tareas de sistemas al estilo IaC son: Ansible. Chef. Puppet. Terraform. Salt. etc
"¿En que consiste el operador ""nave espacial"" en PHP?",Es un operador de comparación que devuelve 0.-1 o 1 en funcion de si los dos valores son iguales o uno mayor que el otro
¿En que consiste la solución aportada por la herramienta Pilar?,Es una herramienta que nos da soporte para las fases de analisis y gestión de riesgos (Ej. Magerit)
¿Para que sirve un fichero con extensión VMDK?,Es un formato abierto (lo soportan por ej VMWare y VirtualBox) para la persistencia de una maquina virtual
¿Como se identifica un circuito virtual dentro de ATM?,Mediante los Identificadores VPI/VCI (tiene sentido local)
¿Cual es la utilidad del protocolo NTP?,Sincronizar relojes. Se basa en el protocolo UDP (puerto 123). Y funciona de forma jerarquica (estratos)
¿Para que nos sirve la directiva @page en CSS?,Para poder definir los estilos/formatos de la pagina cuando vamos a imprimirla
¿Qué opciones tenemos para securizar servicios web SOAP?,Con el estandar de OASIS WS-Security podemos cifrar. firmar y autenticar las peticiones SOAP (en el header concretamente)
"¿Qué propósito tiene la cabecera del protocolo Http ""Cookie""?",Es una cabecera de Request que usa el navegador para enviar todas las Cookies al servidor del dominio correspondiente
¿Cual es el mecanismo de acceso al medio en una red Token Ring?,Mediante el paso de un testigo (solo el que lo tiene puede transmitir)
¿Cual es el gestor de dependencias en PHP?,La herramienta es composer. Comandos importantes: composer init --> genera un composer.json de forma interactiva composer install --> instala dependencias en función del fichero composer.json y crea el composer.lock para que todos usemos las mismas versiones composer update --> actualiza dependencias en función del fichero composer.json y se actualiza tambien el composer.lock composer require your-vendor-name/package-name (utiliza Packagist.org para buscarlo y descargarlo en la carpeta local vendor por defecto)
