¿En que consiste la configuración stateless en IPv6?,De los 128bits de la dirección IPv6... a) los 64bits menos significativos se generan con el algoritmo EUI-64 modificado o random b) los 64bits mas significativos se generan a partir de los mensajes ICMPv6 - RA que lanza el router
¿Cuales son los canales de notificación disponibles a traves del servicio compartido Notific@?,a) Carpeta Ciudadana b) DEH / DEHu c) Envio postal d) Sede electrónica propia
¿En que consiste la norma NTI SICRES 3.0?,Norma técnica que define el formato de intercambio de asientos registrales
¿Con que API podemos desarrollar en Java un API Rest?,Con JAX-RS. Algunas anotaciones importantes son: @Path. @GET.@POST.@PUT.@DELETE.@PathParam.@QueryParam.@Produces.@Consumes....
¿Cual es la utilidad del cmdlet Where-Object?,Es un cmd-let que utiliza como entrada los objetos .net de otro cmd-let para realizar filtrados por alguna(s) de sus propiedades
¿Para que sirve el estandar RDF y que relación tiene con SPARQL?,a) RDF es un formato de la w3c que representa en forma de tripletas (sujeto-predicado-objeto) relaciones semanticas entre los datos b) SPARQL es un lenguaje estandar de la w3c para realizar consultas sobre estas tripletas RDF
Explique brevemente la utilidad del patrón Proxy,"Su utilidad principal es interceptar en una clase que añadimos al modelo (Proxy) las llamadas que de una forma ""tradicional"" se harían sobre una clase directamente. El objetivo es separar en esta clase Proxy ciertas responsabilidades (codigo) que no queremos introducir en la clase de negocio a ""proteger"" por no mezclarlo todo"
En UML. ¿cual es el uso de los estereotipos?,Es un mecanismo de extensión de UML con el que podemos añadir semantica a ciertos elementos (relaciones. paquetes. clases. componentes. ...)
En Linux. ¿cual es la utilidad del sticky bit y como se activa?,Proteger a un fichero/directorio de su borrado frente a usuarios que no sean el propietario o root (ej. /tmp)
Interfaces principales del API JDBC,Del paquete java.sql * DriverManager (Clase que colabora con los Driver's instalados para darnos una conexion en funcion de una url) * Driver (Interface que tienen que implementar los fabricantes y especifica el metodo para conectar con la BBDD) * Connection (Interface que representa a la propia conexion en si y que nos permite crear sentencias) * Statement / PreparedStatement / CallableStatement (Interfaces para lanzar sentecias SQL y llamadas a procedures almacenados) * ResultSet (Interface que representa un objeto con los resultados de una query. Similar al concepto de cursor) Del paquete javax.sql * Datasource (Interface que representa a un pool o conjunto finito de conexiones que se puede solicitar)
Caracteristicas principales del estandar 802.11ax,a) Bandas de 2.4Ghz y 5Ghz b) Mejora en MU-MIMO (hasta 8 streams en paralelo) c) Alias WiFi6 d) Modulacion QAM 1024 (envio de 10 bits en cada transmisión) e) OFDMA o Acceso Múltiple por División de Frecuencia Ortogonal (división del espectro en 256 subcanales) f) Hasta 10Gbps g) La tecnologí­a Target Wake Time (TWT) mejora la duración de la baterí­a de smartphones h) Color BSS (evitar interferencias) https://naseros.com/2018/11/16/802-11ax-wifi-6-el-wifi-que-llegara-el-ano-que-viene/
¿De que forma(s) podemos transformar una relacion de generalización E/R en el modelo Relacional?,a) 1 sola tabla para todo (incluir atributo discriminador para saber el tipo de entidad) b) 1 tabla para el supertipo y una para cada subtipo (con referencia a la del supertipo) c) 1 tabla para cada subtipo (los atributos del supertipo estarán en todas ellas)
¿En que consiste el sistema SAT del CCN y que tipos hay?,Son unos sistemas que detectan incidentes/anomalias cuanto antes y avisan al CCN para que actue. Tenemos tres tipos: * SAT-ICS (para entornos industriales) * SAT-INET (se configura en tu DMZ) * SAT-SARA
¿Cual es el uso principal de la herramienta INES?,Introducir información de evaluación/auditoria sobre el estado de seguridad de tu sistema (segun el ENS)
¿Qué son los landmarks según la norma WAI-ARIA?,Son regiones/zonas de la pagina que se definen mediante roles (valores tipicos son main.navigation.search....)
¿Qué representa HEAD dentro de un repositorio Git?,Es un puntero hacia el ultimo commit (pero hay comandos que lo podrian desplazar por la historia)
En el contexto del protocolo TCP. ¿qué representa el MSS?,Es el tamaño maximo de segmento que se puede manejar (Este MSS se envía en el proceso 3-Way Handshake mediante la lista de Opciones)
¿Cual es el objetivo de los arboles AVL y como lo consiguen?,La finalidad es mantener el arbol equilibrado. con un factor de equilibrio entre (0.-1 o +1) Lo consiguen mediante rotaciones de los nodos cuando se detecta una posible perdida de equilibrio
¿Qué y para que sirve un numero de sistema autonomo ASN?,Numero que asigna la IANA/RIR a las redes de los distintos ISP y que nos sirve para el enrutamiento externo. es decir. con otros AS (protocol BGP)
Explica cual es la estructura y funcion del patrón de diseño Adapter,"Consiste en introducir una clase entre ""Cliente"" y ""Servicio"" para que este primero pueda utilizar los metodos que ofrece el segundo de una forma que se ajuste mas a sus necesidades El adapter tiene que implementar un interface de acuerdo a esas necesidades del Cliente pero lo implementará de acuerdo a los metodos que ofrece el Servicio"
