¿Qué es la diafonía y en que se mide?,La diafonía (‘crosstalk’) es un tipo de interferencia -acoplamiento electromagnético- entre pares de un mismo cable. La señal de un par induce una señal en los otros pares que se propaga en ambos sentidos. Se mide en dB.
"¿Qué información se almacena en la ""Pila"" cuando se llama a una subrutina?",Dentro del segmento de pila de un proceso y según se van haciendo sucesivas llamadas a subrutinas se almacena: * Dirección de retorno * Parametros de entrada * Variables locales * Valor de retorno
"Usos de la palabra reservada ""static"" en Java",* Definición de atributos/metodos estaticos * Importación de un miembro estatico de una clase para escribir codigo mas abreviado (ej: import static java.lang.Math.sqrt ) * Clase estatica interna a otra data (Ej: public class Outer { static class Inner {...}  }) * Bloque de codigo que se ejecuta cuando se carga esa clase en la JVM
En Linux. ¿cual es el uso de la variable de entorno DISPLAY?,"Para definir donde se encuentra el ""Servidor X"" con el que se conectará el ""Cliente X"" para enviar la información gráfica"
En el contexto del FrameWork PHP Laravel. ¿que papel juegan las Migrations y los Seeders?,La idea es automatizar la complejidad de cambios en BBDD sin tener que tocar directamente en ella. * Migrations --> Creación de versiones de modificación de BBDD (Se mantiene una tabla con todas esas versiones de cambio) * Seeders --> Creación de juegos de datos (NOTA: Se manejan con una herramienta de linea de comando. Ej: php artisan make:seeder nombre_seeder)
¿Como se crear un proyecto de .Net CORE por linea de comando?,"Ej: donet new nombre_plantilla (ej: una plantilla sería ""console"")"
Versiones del protocolo de seguridad WPA3 y bits necesarios para el cifrado.,El nuevo estándar utiliza cifrado de 128 bits en modo WPA3-Personal y 192 bits en WPA3-Enterprise
¿Qué diferencia fundamental existe entre la etiqueta <div> y <span> ?,* <div> --> Etiqueta generica de bloque * <span> --> Etiqueta generica de linea
"En materia de accesibilidad. ¿a qué se refiere el art7 del RD 1112/18 cuando habla de ""CARGA DESPROPORCIONADA""?",A una posible excepción al cumplimiento del RD en materia de accesibilidad que tiene que estar motivada (ver articulo completo del RD)
En el ambito de un procesador. ¿qué tres tipos de interrupciones existen?,* Hardware --> Generada por elementos externos como periféricos * Software --> Instrucción INT * Excepciones --> Se producen en el ambito de la propia CPU. Ej: división por cero. acceso a dirección de memoria no válida
En el ambito de la CPU. ¿cual es el proposito del TLB?,Tener una memoría cache para la tabla de paginas. que es la estructura de datos que usará la MMU para traducir las direcciones logicas en físicas
En el ambito de SMTP. ¿cual es el uso del comando EHLO?,Pertenece a la versión extendida de SMTP. Lo utiliza el cliente para pedirle a el servidor que opciones extendidas soporta (Ej. AUTH. STARTLS. SIZE. HELP. etc)
Explica brevemente el significado de altura y profundidad de un nodo en un arbol,altura de un nodo --> longitud(aristas) del camino más largo de ese nodo a una hoja (altura de una hoja=0) profundidad de un nodo --> longitud(aristas) del camino único que va desde la raiz hasta ese nodo (profundidad de la raiz=0) Otros parametros importantes: grado de un arbol --> Número mayor de hijos que tiene alguno de los nodos del Árbol y esta limitado por el Orden. orden de un arbol --> Maximo numero de hijos que puede tener un nodo NOTA: nivel de la raiz = 1
¿Que tipos de algoritmos son PRIM y KRUSKAL?,Generación de arboles de recubrimiento minimo (sobre un grafo conexo y ponderado). Es decir. busca un subconjunto de aristas que. formando un árbol. incluyen todos los vértices y donde el valor de la suma de todas las aristas del árbol es el mínimo. (NOTA: Otros algoritmos de recubrimiento minimo: PRIM y BORUVKA)
¿Para que nos sirve la herramienta Docker compose?,Gestionar en local varios contenedores de forma simultanea (no confundir con los orquestadores) Es una herramienta de linea de comando. Fichero de configuración: docker-compose.yml (servicios. enlaces entre contenedores. puertos. volumenes. etc)
¿Qué es un lenguaje de marcado ligero? Ejemplos,Son lenguajes con un nivel de complejidad sintáctica mucho menor que otros como XML. Orientado a Visualizacion --> AsciiDoc. MediaWiki. Markdown y ReStructuredText Orientados a configuracion. datos. etc --> JSON. YAML
En JEE. ¿con que método un servlet puede mostrar/invocar a una JSP?,Interface ServletContext (metodo getRequestDispatcher(String path)) --> Interface RequestDispatcher (metodo forward(request.response))
¿Cual es el proposito de la herramienta del CCN Atenea?,Web con desafios de seguridad (juego/reto)
¿Como se denomina a la red de acceso en UMTS?,Red UTRAN (componentes --> multiples RNS = Nodos B que proporcionan cobertura + RNC)
¿Qué tipo de celdas conoce en una red GSM ?,Macrocell Microcell Picocell Femtocell (uso domestico) Umbrellacell (para cubrir zonas sin cobertura/de sombra)
