¿En que consiste el formato de fichero ODF?,Formato de archivo estandar y abierto (de OASIS) para el almacenamiento de documentos ofimaticos. Ejemplos: * odt(texto).ods(hoja calculo).odp(presentacion).odg(graphics).odc(chart).odf(formula math).odb(bbdd).odi(imagen).odm(maestro) * ott(plantilla texto).ots(plantilla hoja calculo).otp(plantilla presentacion).otg(plantilla graphics) Es un contenedor ZIP con los siguientes archivos/directorios: * content.xml * meta.xml * settings.xml * styles.xml * META-INF/manifest.xml * Pictures/ * Thumbnails/
¿Para que sirve y donde se ubica el fichero Manifest.mf en aplicaciones Java?,"Nos sirve para propocionar ciertos metadatos de configuración al entorno de ejecucion de Java. Ejemplos Main-Class:com.tai.app.Main (indica cual es la clase que tiene el metodo main y por la hay que empezar a ejecutar el programa) Class-Path:jar1-name jar2-name directory-name/jar3-name (rutas de ficheros jar donde el sistema tendrá que buscar clases) Otros atributos tipicos: Manifest-Version: 1.0 Created-By: 1.7.0_06 (Oracle Corporation) NOTA: Para generar un jar con su fichero de manifesto se puede hacer de dos formas: - Con el plugin de Maven ""maven-jar-plugin"" - Por linea de comando con la herramienta de la JDK jar cfm JarExample.jar com/baeldung/jar/example_manifest.txt com/baeldung/jar/*.class"
¿Que diferencia hay entre el comando EXAMINE y SELECT en el protocolo IMAPv4?,Los dos seleccionan un buzon que se pasa como argumento (solo se puede seleccionar UNO en cada conexion) El matiz de EXAMINE es que el buzon queda en estado de read-only. NOTA: Existe un metadato que devuelve ambos comandos (como tambien STATUS) y se llama UIDVALIDITY. Este es un identificador unico de validación que nos sirve para saber si el buzon ha cambiado o no respecto a una sesion anterior (usado en sincronización de clientes offline en IMAP) NOTA: RFC 3501
¿En que consisten los principios SOLID?,Son unos principios de diseño o buenas practicas de software. a) Single Responsibility principle --> Una clase debería tener una responsabilidad unica b) Open-Closed principle --> Una clase debe estar abierta para su extensión. pero cerradas para su modificación c) Liskov substitution principle -->  Se debe poder reemplazar un objeto por instancias de sus subtipos sin alterar el correcto funcionamiento del programa d) Interface segregation principle -->  Muchas interfaces cliente específicas son mejores que una interfaz de propósito general e) Dependecy Inversion principle --> Se debe depender de abstracciones. no depender de implementaciones
¿Cual es la utilidad de la técnica OFDM y que diferencia tiene con OFDMA?,Tecnica con multiples subportadoras con frecuencias ortogonales para el envio de informacion. OFDM --> Para modular la información de un solo usuario OFDMA --> Para multiplexar el canal con soporte para multiples usuarios
¿Para que nos sirve un volumen en docker y como se utilizan?,Para poder asociarle a un contenedor un almacenamiento que sea persistente (su ciclo de vida no está ligado al contenedor) Se crean y se asocian con los siguiente comandos: * docker volume create mis-datos * docker run -d -it --name ubu1 -v mis_datos:/var/lib/mysql ubuntu:17.10 (la ruta /var/lib/mysql es interna del contenedor) NOTA: se almacenan en /var/lib/docker/volumes
Una fotografía digital de 6 megapíxels que mida 2000px x 3000px.,Indica a qué tamaño podría imprimirla con buena resolución NOTA: Una buena resolución de una fotografía impresa está entre 240ppp y 300ppp NOTA: Dividir el lado mayor (3000) entre 6. 12 y 40 pulgadas respectivamente a) ¿Si la imprimo a 10 x 15 cm (4 x 6 pulgadas)? Densidad sería de 500ppp (excesiva) b) ¿Si la imprimo a 20 x 30 cm (8 x 12 pulgadas)? Densidad sería de 250ppp (buena) c) ¿Y si me piden una copia impresa de 1 metro de lado (40 x 40 pulgadas)? Densidad sería de 75ppp (baja. salvo que lo veamos a cierta distancia)
¿Qué es el multiplicador de la CPU?,Factor que sirve para conocer la velocidad interna de la CPU con la siguiente formula: FrecuenciaCPU = Multiplicador * FrecuenciaBase (Ej. Multiplicador de 44 en un sistema con frecuencia base 100Mhz --> CPU de 4.4Ghz)
¿En que consiste y cual es la utilidad del codigo CRC?,Es un codigo que resulta de aplicar una división de polinomios. (Ej de polinomio divisor para  CRC-32 --> x32 + x26 + x23 + x22 + x16 + x12 + x11 + x10 + x8 + x7 + x5 + x4 + x2 + x + 1) El resto de la division es un codigo que nos va servir para DETECTAR posibles errores (por ej controlar la integridad en el envio de una determinada información)
¿En que consiste el sistema 6to4 de IPv6?,Técnica basada en tunneling para integrar redes IPv6 que están interconectadas mediantes redes IPv4. La creación de túneles automáticos proporciona comunicación entre islas IPv6 de manera transparente al usuario IPv6 (Ej. un ISP que trabaja con IPv4 y proporciona servicio a sites implementadas con IPv6) Formato dirección IPv6 en este contexto: 2002 (16 bits) + IPv4 del interfaz del router frontera en hexa (32 bits) + SubnetID (16 bits) + InterfaceID (64 bits) ACLARACION: Los routers que se sitúan en la frontera entre IPv4 e IPv6. marcan el prefijo asignado a la red IPv6. Mediante la concatenación del prefijo 2002::/16 y la dirección IPv4 del router frontera)
"Utilidad de las librerías de Java ""Apache Tika"" y BouncyCastle",Apache Tika --> Extraccion de metadatos y contenido de diversos formatos de archivo (pdf. imagenes. etc) BouncyCastle --> Funciones de criptografia (hash. firma. cifrado. certificados. etc)
"En el ambito de una MIB. ¿para que nos sirve la macro ""OBJECT TYPE""?","Sirve para definir la información de un objeto gestionable Ej: udpInDatagrams OBJECT-TYPE SYNTAX      Counter32 MAX-ACCESS  read-only STATUS      current DESCRIPTION ""The total number of UDP datagrams delivered to UDP users."" ::= { udp 1 }"
"¿Que significa ""VirtualHost"" en la configuración de un servidor Apache?","Nos sirve para poder asociar en un mismo servidor fisico distintas configuraciones de sites (en funcion de la cabecera ""Host"" podremos distinguir)"
"En Linux. ¿cual es la utilidad del comando ""nohup"" ?",Hace que el proceso que arrancamos desde un terminal ignore la señal SIGHUP cuando cerramos dicho terminal (de otra forma. se aborta dicho proceso)
¿Para que nos puede servir el registro CNAME en un servidor DNS?,Proporcionar un alias para una entrada de tipo A o AAAA Ej. www.example.com.	IN	A		93.184.216.34 www.example.net.	IN	CNAME		www.example.com.
En el ambito de SQL. ¿en que consiste la restricción UNIQUE?,Se aplica sobre una columna o conjunto de ellas y nos dice que no puede haber valores duplicados (pero si admite un NULL)
"En CSS. ¿en que consiste la unidad ""rem"" ?","Unidad relativa al font-size marcado en el elemento raiz ""<html>"""
En Linux. ¿para que sirve el permiso de ejecucion sobre un directorio?,Para poder (junto con otros permisos como lectura y escritura) acceder a él para listar su contenido. cd. etc
En el ambito de una JRE. ¿para que sirve el fichero cacerts y con que utilidad de la JDK se puede gestionar?,Es donde vamos a almacenar la parte publica de los certificados de las CA's en las que confiamos cuando hagamos peticiones https por ej dentro de esa JRE. Con la herramienta keytool podemos listar su contenido. importar nuevas CA's. etc NOTA: se encuentra en $JAVA_HOME/jre/lib/security/cacerts
"¿Cuando se da en git un estado ""detached HEAD"" ?",Cuando realizamos un checkout usando el SHA-1 de un commit antiguo (nos movemos en la historia del proyecto) El problema surge cuando queremos hacer una modificación a partir de ese punto --> deberemos de crear una nueva rama para trabajar con esos cambios
